Rolandic_epilepsy	1945	Candidate_gene_tested_in	SRPX2	Not_yet_assessed	O60687,30668,ENSG00000102359,300642,SRPX2,SRPUL
Familial_hypospadias	440	Candidate_gene_tested_in	AR	Not_yet_assessed	313700,SMAX1,AIS,644,testicular_feminization,628,P10275,NR3C4,ENSG00000169083,HUMARA,Kennedy_disease,AR
Familial_hypospadias	440	Disease-causing_germline_mutation(s)_in	MAMLD1	Assessed	CG1,ENSG00000013619,2568,MAMLD1,F18,Q13495,300120
Succinyl-CoA:3-ketoacid_CoA_transferase_deficiency	832	Disease-causing_germline_mutation(s)_in	OXCT1	Assessed	8527,ENSG00000083720,OXCT1,SCOT,601424,P55809,Succinyl-CoA:3-ketoacid-CoA_transferase
3-methylcrotonyl-CoA_carboxylase_deficiency	6	Disease-causing_germline_mutation(s)_in	MCCC1	Assessed	6936,Q96RQ3,MCCA,MCCC1,ENSG00000078070,609010,methylcrotonoyl-CoA_carboxylase_alpha
3-methylcrotonyl-CoA_carboxylase_deficiency	6	Disease-causing_germline_mutation(s)_in	MCCC2	Assessed	MCCC2,MCCB,Q9HCC0,609014,ENSG00000131844,6937,methylcrotonoyl-CoA_carboxylase_beta
3-hydroxy-3-methylglutaric_aciduria	20	Disease-causing_germline_mutation(s)_in	HMGCL	Assessed	HL,ENSG00000117305,5005,hydroxymethylglutaryl-CoA_lyase,P35914,hydroxymethylglutaricaciduria,HMGCL,613898
Hemolytic_anemia_due_to_diphosphoglycerate_mutase_deficiency	714	Disease-causing_germline_mutation(s)_in	BPGM	Assessed	ENSG00000172331,613896,1093,BPGM,P07738
Hemolytic_anemia_due_to_glucophosphate_isomerase_deficiency	712	Disease-causing_germline_mutation(s)_in	GPI	Assessed	ENSG00000105220,NLK,AMF,P06744,GPI,172400,4458
Symptomatic_form_of_muscular_dystrophy_of_Duchenne_and_Becker_in_female_carriers	206546	Disease-causing_germline_mutation(s)_in	DMD	Assessed	P11532,DXS164,DMD,2928,DXS206,DXS270,muscular_dystrophy,_Duchenne_and_Becker_types,DXS269,ENSG00000198947,DXS272,DXS142,BMD,DXS268,DXS239,300377,DXS230
Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2M	206554	Disease-causing_germline_mutation(s)_in	FKTN	Assessed	O75072,LGMD2M,607440,FKTN,ENSG00000106692,3622
Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2L	206549	Disease-causing_germline_mutation(s)_in	ANO5	Assessed	ANO5,608662,ENSG00000171714,27337,Q75V66,GDD1
Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2O	206564	Disease-causing_germline_mutation(s)_in	POMGNT1	Assessed	Q8WZA1,protein_O-mannose_beta-1,2-N-acetylglucosaminyltransferase,POMGNT1,FLJ20277,ENSG00000085998,19139,606822,MGAT1.2,LGMD2O
Autosomal_recessive_limb-girdle_muscular_dystrophy_type_2N	206559	Disease-causing_germline_mutation(s)_in	POMT2	Assessed	ENSG00000009830,19743,Dolichyl-phosphate-mannose--protein_mannosyltransferase,607439,POMT2,Q9UKY4,LGMD2N
Autosomal_recessive_lower_motor_neuron_disease_with_childhood_onset	206580	Disease-causing_germline_mutation(s)_in	PLEKHG5	Assessed	Tech,611101,GEF720,Syx,synectin-binding_guanine_exchange_factor,O94827,29105,ENSG00000171680,KIAA0720,PLEKHG5
Late-infantile/juvenile_Krabbe_disease	206443	Disease-causing_germline_mutation(s)_in	GALC	Assessed	GALC,Krabbe_disease,606890,ENSG00000054983,P54803,4115
Adult_Krabbe_disease	206448	Disease-causing_germline_mutation(s)_in	GALC	Assessed	GALC,Krabbe_disease,606890,ENSG00000054983,P54803,4115
Hypomyelination_neuropathy-arthrogryposis_syndrome	2680	Disease-causing_germline_mutation(s)_in	CNTNAP1	Assessed	CNTNAP1,Caspr,p190,8011,neurexin_4,P78357,602346,CNTNAP,ENSG00000108797
Hypomyelination_neuropathy-arthrogryposis_syndrome	2680	Disease-causing_germline_mutation(s)_in	ADCY6	Assessed	600294,AC6,ADCY6,ENSG00000174233,237,O43306
Hypomyelination_neuropathy-arthrogryposis_syndrome	2680	Disease-causing_germline_mutation(s)_(loss_of_function)_in	LGI4	Assessed	18712,ENSG00000153902,Q8N135,LGI4,608303
Laron_syndrome	633	Disease-causing_germline_mutation(s)_in	GHR	Assessed	1720,ENSG00000112964,4263,GHR,P10912,GHBP,600946,growth_hormone_binding_protein
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	CCDC141	Assessed	ENSG00000163492,26821,coiled-coil_protein_associated_with_myosin_II_and_DISC1,CCDC141,FLJ39502,CAMDI,616031,Q6ZP82
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_(loss_of_function)_in	PROK2	Assessed	607002,Q9HC23,protein_Bv8_homolog,ENSG00000163421,PK2,18455,MIT1,BV8,KAL4,PROK2
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_(loss_of_function)_in	PROKR2	Assessed	PKR2,ENSG00000101292,GPR73b,Q8NFJ6,dJ680N4.3,PROKR2,336,607123,15836,GPRg2
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	CHD7	Assessed	608892,20626,KIAA1416,ENSG00000171316,Q9P2D1,FLJ20357,CHD7,FLJ20361
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_(loss_of_function)_in	SOX10	Assessed	ENSG00000100146,P56693,11190,dominant_megacolon,_mouse,_human_homolog_of,WS4,602229,WS2E,DOM,SOX10
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_(loss_of_function)_in	FGFR1	Assessed	H5,136350,H3,P11362,Pfeiffer_syndrome,3688,CEK,ENSG00000077782,BFGFR,FGFR1,FLG,1808,N-SAM,CD331,H4,H2
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	HESX1	Assessed	ENSG00000163666,4877,RPX,Q9UBX0,ANF,601802,HESX1
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_(loss_of_function)_in	ANOS1	Assessed	Kallmann_syndrome_interval_gene_1,KAL1,P23352,anosmin-1,ENSG00000011201,Adhesion_molecule-like,_X-linked,WAP_four-disulfide_core_domain_19,300836,6211,WFDC19,KALIG-1
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	KISS1R	Assessed	KISS1R,HOT7T175,ENSG00000116014,604161,Q969F8,4510,266,AXOR12
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	NSMF	Assessed	ENSG00000165802,Q6X4W1,NELF,29843,608137
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_(loss_of_function)_in	FGF8	Assessed	P55075,AIGF,androgen-induced_growth_factor,ENSG00000107831,FGF8,600483,3686
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	WDR11	Assessed	SRI1,WDR11,sensitization_to_ricin_complex_subunit_1,606417,HH14,FLJ10506,KIAA1351,DR11,13831,Q9BZH6,ENSG00000120008,WDR15
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_(loss_of_function)_in	HS6ST1	Assessed	604846,ENSG00000136720,O60243,5201,HS6ST1
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_(loss_of_function)_in	SEMA3A	Assessed	SemD,Q14563,Hsema-I,Sema_III,Coll-1,603961,SEMA1,10723,ENSG00000075213,SEMA3A
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	IL17RD	Assessed	Q8NFM7,IL-17RD,606807,ENSG00000144730,IL17RLM,SEF,FLJ35755,17616,IL17RD
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	FGF17	Assessed	603725,3673,O60258,ENSG00000158815,FGF-13,FGF17
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	DUSP6	Assessed	PYST1,MKP-3,602748,DUSP6,Q16828,ENSG00000139318,3072
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	SPRY4	Assessed	607984,ENSG00000187678,SPRY4,Q9C004,15533
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	FLRT3	Assessed	ENSG00000125848,Q9NZU0,3762,604808,FLRT3
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_(loss_of_function)_in	FEZF1	Assessed	ENSG00000128610,A0PJY2,22788,613301,FEZF1
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_(loss_of_function)_in	DCC	Assessed	P43146,DCC,2701,immunoglobulin_superfamily,_DCC_subclass,_member_1,NTN1R1,IGDCC1,ENSG00000187323,120470
Kallmann_syndrome	478	Disease-causing_germline_mutation(s)_in	TACR3	Assessed	NK3,ENSG00000169836,NKR,11528,neurokinin_beta_receptor,NK3R,362,neurokinin_B_receptor,P29371,TACR3,neuromedin-K_receptor,162332,TAC3R
Kallmann_syndrome	478	Major_susceptibility_factor_in	CCDC141	Assessed	ENSG00000163492,26821,coiled-coil_protein_associated_with_myosin_II_and_DISC1,CCDC141,FLJ39502,CAMDI,616031,Q6ZP82
Hereditary_spherocytosis	822	Disease-causing_germline_mutation(s)_in	SLC4A1	Assessed	SW,RTA1A,Swann_blood_group,ENSG00000004939,CD233,Froese_blood_group,11027,SLC4A1,FR,P02730,109270,Wright_blood_group,WR
Hereditary_spherocytosis	822	Disease-causing_germline_mutation(s)_in	SPTA1	Assessed	SPTA1,11272,182860,ENSG00000163554,elliptocytosis_2,EL2,P02549
Hereditary_spherocytosis	822	Disease-causing_germline_mutation(s)_in	SPTB	Assessed	ENSG00000070182,11274,SPTB,182870,P11277,spherocytosis,_clinical_type_I
Hereditary_spherocytosis	822	Disease-causing_germline_mutation(s)_in	ANK1	Assessed	612641,ENSG00000029534,SPH1,P16157,492,ANK1
Hereditary_spherocytosis	822	Disease-causing_germline_mutation(s)_in	EPB42	Assessed	EPB42,PA,P16452,MGC116735,ENSG00000166947,3381,Erythrocyte_surface_protein_band_4.2,177070,MGC116737
Xeroderma_pigmentosum	910	Disease-causing_germline_mutation(s)_in	XPA	Assessed	XPAC,XPA,12814,P23025,611153,ENSG00000136936,XP1
Xeroderma_pigmentosum	910	Disease-causing_germline_mutation(s)_in	ERCC3	Assessed	ERCC3,P19447,RAD25,TFIIH,3435,GTF2H,XPB,ENSG00000163161,133510,xeroderma_pigmentosum_group_B_complementing,BTF2
Xeroderma_pigmentosum	910	Disease-causing_germline_mutation(s)_in	XPC	Assessed	XPCC,ENSG00000154767,RAD4,Q01831,613208,12816,XPC,xeroderma_pigmentosum_group_C_protein
Xeroderma_pigmentosum	910	Disease-causing_germline_mutation(s)_in	DDB2	Assessed	ENSG00000134574,DDB_p48_subunit,DDB2,Q92466,XPE,UV-damaged_DNA-binding_protein_2,FLJ34321,2718,600811,xeroderma_pigmentosum_group_E_protein,DDBB,UV-DDB2
Xeroderma_pigmentosum	910	Disease-causing_germline_mutation(s)_in	ERCC4	Assessed	ERCC4,Q92889,RAD1,ENSG00000175595,133520,3436,xeroderma_pigmentosum,_complementation_group_F,FANCQ
Xeroderma_pigmentosum	910	Disease-causing_germline_mutation(s)_in	ERCC5	Assessed	ENSG00000134899,ERCC5,133530,P28715,3437,Cockayne_syndrome
Xeroderma_pigmentosum	910	Disease-causing_germline_mutation(s)_in	ERCC2	Assessed	ENSG00000104884,MGC126219,MGC126218,3434,MGC102762,MAG,P18074,TFIIH,ERCC2,TFIIH_basal_transcription_factor_complex_helicase_XPB_subunit,excision_repair_cross-complementing_rodent_repair_deficiency,_complementation_group_2_protein,126340,EM9
Familial_aortic_dissection	229	Candidate_gene_tested_in	MYH11	Not_yet_assessed	SMHC,P35749,MYH11,7569,SMMHC,ENSG00000133392,160745
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	CXORF56	Assessed	CXorf56,301012,ENSG00000018610,FLJ22965,26239,Q9H5V9
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	RPS6KA3	Assessed	10432,ENSG00000177189,RPS6KA3,RSK2,RSK,1528,300075,HU-3,P51812
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	ARX	Assessed	cancer/testis_antigen_121,ISSX,300382,ENSG00000004848,CT121,ARX,18060,Q96QS3,EIEE1
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	DMD	Assessed	P11532,DXS164,DMD,2928,DXS206,DXS270,muscular_dystrophy,_Duchenne_and_Becker_types,DXS269,ENSG00000198947,DXS272,DXS142,BMD,DXS268,DXS239,300377,DXS230
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_(loss_of_function)_in	FTSJ1	Assessed	SPB1,13254,TRM7,CDLIV,JM23,ENSG00000068438,300499,tRNA_methyltransferase_7_homolog_(S._cerevisiae),FTSJ1,Q9UET6,TRMT7
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	GDI1	Assessed	GDI1,mental_retardation,_X-linked_48,P31150,mental_retardation,_X-linked_41,ENSG00000203879,FLJ41411,4226,OPHN2,rab_GDP-dissociation_inhibitor,_alpha,XAP-4,300104,RABGDIA
X-linked_non-syndromic_intellectual_disability	777	Candidate_gene_tested_in	MED12	Not_yet_assessed	OPA1,11957,CAGH45,HOPA,TRAP230,300188,KIAA0192,Q93074,ENSG00000184634,MED12,OKS
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	UPF3B	Assessed	300298,RENT3B,UPF3B,Q9BZI7,20439,HUPF3B,ENSG00000125351,UPF3X
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	AGTR2	Assessed	338,P50052,35,300034,ENSG00000180772,MRX88,AT2,AGTR2
X-linked_non-syndromic_intellectual_disability	777	Candidate_gene_tested_in	ZNF41	Not_yet_assessed	MGC8941,ZNF41,P51814,314995,MRX89,ENSG00000147124,13107
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	DLG3	Assessed	NE-Dlg,ENSG00000082458,PPP1R82,Q92796,KIAA1232,300189,MRX90,SAP102,2902,NEDLG,neuroendocrine-dlg,DLG3,SAP-102,protein_phosphatase_1,_regulatory_subunit_82
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	IL1RAPL1	Assessed	IL1RAPL1,IL1R8,300206,TIGIRR-2,OPHN4,5996,ENSG00000169306,Q9NZN1
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_(loss_of_function)_in	PAK3	Assessed	O75914,bPAK,PAK3,ENSG00000077264,300142,8592,hPAK3,2135
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	TSPAN7	Assessed	P41732,TSPAN7,CD231,300096,11854,ENSG00000156298,A15,DXS1692E,TALLA-1
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	ARHGEF6	Assessed	alpha-PIX,Q15052,PAK-interacting_exchange_factor,_alpha,alphaPIX,Rac/Cdc42_guanine_exchange_factor_(GEF)_6,ARHGEF6,KIAA0006,685,Cool2,Cool-2,300267,ENSG00000129675,rho_guanine_nucleotide_exchange_factor_6
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	ZNF81	Assessed	13156,ZNF81,ENSG00000197779,HFZ20,314998,P51508
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	SYP	Assessed	313475,SYP,11506,P08247,MRX96,ENSG00000102003
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	ZNF711	Assessed	ZNF4,MRX97,13128,314990,Q9Y462,ZNF711,ENSG00000147180,dJ75N13.1,CMPX1,ZNF5,Zfp711
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_(loss_of_function)_in	RAB39B	Assessed	300774,ENSG00000155961,Q96DA2,16499,RAB39B
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	HCFC1	Assessed	ENSG00000172534,HCF-1,MGC70925,300019,VCAF,HCF1,protein_phosphatase_1,_regulatory_subunit_89,HCFC1,4839,CFF,P51610,PPP1R89,VP16-accessory_protein
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	ALG13	Assessed	30881,N-acetylglucosaminyldiphosphodolichol_N-acetylglucosaminyltransferase,TDRD13,Tudor_domain_containing_13,ENSG00000101901,CDG1S,YGL047W,FLJ23018,Q9NP73,ALG13,300776,MDS031
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	MID2	Assessed	RNF60,Q9UJV3,300204,FXY2,ENSG00000080561,MRX101,MID2,7096,TRIM1
X-linked_non-syndromic_intellectual_disability	777	Candidate_gene_tested_in	PTCHD1	Not_yet_assessed	Q96NR3,ENSG00000165186,26392,FLJ30296,300828,PTCHD1
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_(loss_of_function)_in	USP9X	Assessed	USP9X,DFFRX,MRX99,FAF,Q93008,ENSG00000124486,300072,12632
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	ACSL4	Assessed	ACSL4,long-chain_fatty-acid-Coenzyme_A_ligase_4,3571,LACS4,O60488,ENSG00000068366,lignoceroyl-CoA_synthase,300157,ACS4
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	MECP2	Assessed	300005,MECP2,P51608,ENSG00000169057,6990
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	IQSEC2	Assessed	IQSEC2,BRAG1,brefeldin_A_resistant_Arf-guanine_nucleotide_exchange_factor_1,29059,300522,KIAA0522,ENSG00000124313,IQ-ArfGEF,Q5JU85
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	CNKSR2	Assessed	19701,CNK2,KIAA0902,KSR2,300724,CNKSR2,ENSG00000149970,Q8WXI2
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	FRMPD4	Assessed	300838,FRMPD4,Q14CM0,ENSG00000169933,29007,KIAA0316
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	USP27X	Assessed	USP27,13486,ENSG00000273820,USP27X,300975,A6NNY8
X-linked_non-syndromic_intellectual_disability	777	Disease-causing_germline_mutation(s)_in	CLCN4	Assessed	2022,P51793,CLC4,ENSG00000073464,703,302910,ClC-4,CLCN4
Hemolytic_anemia_due_to_red_cell_pyruvate_kinase_deficiency	766	Disease-causing_germline_mutation(s)_in	PKLR	Assessed	P30613,ENSG00000143627,609712,PKLR,9020
Isolated_asymptomatic_elevation_of_creatine_phosphokinase	206599	Disease-causing_germline_mutation(s)_in	CAV3	Assessed	CAV3,LGMD1C,ENSG00000182533,P56539,M-caveolin,1529,VIP-21,LQT9,VIP21,601253
Stüve-Wiedemann_syndrome	3206	Disease-causing_germline_mutation(s)_(loss_of_function)_in	LIFR	Assessed	LIFR,P42702,ENSG00000113594,151443,6597,CD118
Adult_polyglucosan_body_disease	206583	Disease-causing_germline_mutation(s)_in	GBE1	Assessed	4180,glycogen_storage_disease_type_IV,Q04446,Andersen_disease,ENSG00000114480,GBE1,glycogen_branching_enzyme,607839
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	SPATA7	Assessed	SPATA7,ENSG00000042317,609868,20423,HSD3,Q9P0W8
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	GDF6	Assessed	4221,601147,GDF6,ENSG00000156466,BMP13,KFS,KFS1,Q6KF10
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	IFT140	Assessed	gs114,KIAA0590,ENSG00000187535,614620,Q96RY7,29077,IFT140
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	NMNAT1	Assessed	608700,NMNAT,NMNAT1,Q9HAN9,17877,PNAT1,ENSG00000173614
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	RD3	Assessed	19689,180040,ENSG00000198570,LCA12,RD3,Q7Z3Z2
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_(loss_of_function)_in	RDH12	Assessed	RP53,19977,FLJ30273,Q96NR8,RDH12,LCA13,SDR7C2,short_chain_dehydrogenase/reductase_family_7C,_member_2,608830,ENSG00000139988
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	RPE65	Assessed	LCA2,RPE65,BCO3,180069,rd12,all-trans-retinyl-palmitate_hydrolase,ENSG00000116745,Q16518,retinol_isomerase,BCO_family,_member_3,10294
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_(loss_of_function)_in	RPGRIP1	Assessed	605446,RPGRIP1,RGI1,Q96KN7,ENSG00000092200,CORD13,13436,LCA6
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	CEP290	Assessed	CT87,Meckel_syndrome,_type_4,MKS4,CEP290,BBS14,LCA10,cancer/testis_antigen_87,Bardet-Biedl_syndrome_14,610142,KIAA0373,FLJ13615,POC3,29021,3H11Ag,Joubert_syndrome_5,rd16,ENSG00000198707,nephrocystin-6,POC3_centriolar_protein_homolog_(Chlamydomonas),O15078,SLSN6,JBTS5,NPHP6
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	AIPL1	Assessed	ENSG00000129221,359,AIPL1,604392,Q9NZN9
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	TULP1	Assessed	602280,12423,O00294,LCA15,TULP1,TUBL1,ENSG00000112041
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	CRB1	Assessed	604210,CRB1,LCA8,P82279,2343,ENSG00000134376
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	CRX	Assessed	O43186,ENSG00000105392,2383,LCA7,602225,OTX3,orthodenticle_homeobox_3,CRX,CRD
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_(loss_of_function)_in	GUCY2D	Assessed	CYGD,ROS-GC1,retinal_guanylate_cyclase_1,rod_outer_segment_membrane_guanylate_cyclase,ENSG00000132518,4689,Q02846,retGC,2031,LCA1,GUCY2D,600179,RETGC-1
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	IMPDH1	Assessed	146690,sWSS2608,ENSG00000106348,P20839,LCA11,IMPDH1,6052,2624
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_(loss_of_function)_in	IQCB1	Assessed	nephrocystin-5,Q15051,IQCB1,28949,KIAA0036,ENSG00000173226,NPHP5,SLSN5,609237
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	LCA5	Assessed	611408,Q86VQ0,31923,LCA5,ENSG00000135338
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	KCNJ13	Assessed	ENSG00000115474,603208,LCA16,443,O60928,Kir1.4,6259,Kir7.1,KCNJ13
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_in	LRAT	Assessed	LCA14,O95237,ENSG00000121207,6685,phosphatidylcholine--retinol_O-acyltransferase,LRAT,604863
Leber_congenital_amaurosis	65	Disease-causing_germline_mutation(s)_(loss_of_function)_in	PCYT1A	Assessed	8754,PCYT1A,CT,CTPCT,123695,ENSG00000161217,P49585
Multiple_osteochondromas	321	Disease-causing_germline_mutation(s)_in	EXT1	Assessed	ENSG00000182197,3512,ttv,608177,Q16394,N-acetylglucosaminyl-proteoglycan_4-beta-glucuronosyltransferase,Glucuronosyl-N-acetylglucosaminyl-proteoglycan_4-alpha-N-_acetylglucosaminyltransferase,EXT1
Multiple_osteochondromas	321	Disease-causing_germline_mutation(s)_(loss_of_function)_in	EXT2	Assessed	608210,Q93063,EXT2,SOTV,N-acetylglucosaminyl-proteoglycan_4-beta-glucuronosyltransferase,Glucuronosyl-N-acetylglucosaminyl-proteoglycan_4-alpha-N-_acetylglucosaminyltransferase,ENSG00000151348,3513
Lynch_syndrome	144	Biomarker_tested_in	KRAS	Assessed	ENSG00000133703,190070,6407,KRAS1,P01116,KRAS
Lynch_syndrome	144	Candidate_gene_tested_in	PMS1	Not_yet_assessed	600258,ENSG00000064933,PMS1,9121,MLH2,P54277
Lynch_syndrome	144	Disease-causing_germline_mutation(s)_in	PMS2	Assessed	HNPCC4,PMS2,H_DJ0042M02.9,ENSG00000122512,9122,MLH4,P54278,600259
Lynch_syndrome	144	Candidate_gene_tested_in	TGFBR2	Not_yet_assessed	TBR-ii,1795,190182,P37173,11773,TBRII,TGFBR2,ENSG00000163513
Lynch_syndrome	144	Disease-causing_germline_mutation(s)_in	MLH1	Assessed	HNPCC2,ENSG00000076242,7127,FCC2,MLH1,120436,HNPCC,P40692
Lynch_syndrome	144	Modifying_germline_mutation_in	MLH3	Assessed	ENSG00000119684,604395,MLH3,7128,Q9UHC1
Lynch_syndrome	144	Disease-causing_germline_mutation(s)_in	MSH2	Assessed	HNPCC1,7325,609309,P43246,DNA_mismatch_repair_protein_Msh2,MSH2,HNPCC,ENSG00000095002
Lynch_syndrome	144	Disease-causing_germline_mutation(s)_in	MSH6	Assessed	ENSG00000116062,7329,P52701,600678,MSH6
Lynch_syndrome	144	Disease-causing_germline_mutation(s)_in	EPCAM	Assessed	KS1/4,185535,TACST-1,ESA,MK-1,MH99,CD326,CO-17A,EGP-2,323/A3,Ep-CAM,P16422,EGP34,Ly74,11529,ENSG00000119888,KSA,GA733-2,EGP40,EPCAM,TROP1,MOC31,17-1A,HEA125
Lynch_syndrome	144	Disease-causing_germline_mutation(s)_in	FAN1	Assessed	29170,FAN1,Q9Y2M0,ENSG00000198690,613534
Lynch_syndrome	144	Biomarker_tested_in	PIK3CA	Assessed	PI3K,2153,ENSG00000121879,P42336,8975,171834,PIK3CA
Bardet-Biedl_syndrome	110	Disease-causing_germline_mutation(s)_in	BBS1	Assessed	FLJ23590,209901,BBS1,966,Q8NFJ9,ENSG00000174483
Bardet-Biedl_syndrome	110	Disease-causing_germline_mutation(s)_in	BBS10	Assessed	Q8TAM1,ENSG00000179941,BBS10,FLJ23560,610148,26291
Bardet-Biedl_syndrome	110	Disease-causing_germline_mutation(s)_in	BBS2	Assessed	ENSG00000125124,BBS2,967,Q9BXC9,606151
Bardet-Biedl_syndrome	110	Disease-causing_germline_mutation(s)_in	BBS4	Assessed	Q96RK4,600374,BBS4,ENSG00000140463,969
Bardet-Biedl_syndrome	110	Disease-causing_germline_mutation(s)_in	BBS5	Assessed	BBS5,ENSG00000163093,970,DKFZp762I194,Q8N3I7,603650
Bardet-Biedl_syndrome	110	Disease-causing_germline_mutation(s)_in	BBS7	Assessed	FLJ10715,Q8IWZ6,607590,18758,BBS2L1,ENSG00000138686,BBS7
Bardet-Biedl_syndrome	110	Disease-causing_germline_mutation(s)_in	BBS9	Assessed	PTHB1,30000,B1,ENSG00000122507,Q3SYG4,607968,BBS9,parathyroid_hormone_responsive_B1_gene
Bardet-Biedl_syndrome	110	Disease-causing_germline_mutation(s)_in	CEP290	Assessed	CT87,Meckel_syndrome,_type_4,MKS4,CEP290,BBS14,LCA10,cancer/testis_antigen_87,Bardet-Biedl_syndrome_14,610142,KIAA0373,FLJ13615,POC3,29021,3H11Ag,Joubert_syndrome_5,rd16,ENSG00000198707,nephrocystin-6,POC3_centriolar_protein_homolog_(Chlamydomonas),O15078,SLSN6,JBTS5,NPHP6
Bardet-Biedl_syndrome	110	Disease-causing_germline_mutation(s)_in	TRIM32	Assessed	16380,ENSG00000119401,TATIP,602290,HT2A,TRIM32,BBS11,Q13049
Bardet-Biedl_syndrome	110	Disease-causing_germline_mutation(s)_in	TTC8	Assessed	608132,ENSG00000165533,20087,TTC8,Q8TAM2,BBS8,RP51
Bardet-Biedl_syndrome	110	Disease-causing_germline_mutation(s)_in	ARL6	Assessed	Q9H0F7,ARL6,13210,608845,RP55,ENSG00000113966
